Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Department,Manager_Name,Region
2330,2022-09-20,18919.89,18394.1,525.79,Marketing Expenses,Sales,David Green,Europe
2331,2023-10-30,19912.11,19942.35,-30.24,Sales Revenue,Operations,Jane Smith,Asia-Pacific
2332,2020-03-09,20061.51,12911.1,7150.41,Marketing Expenses,Marketing,David Green,Europe
2333,2019-02-13,20522.22,11190.63,9331.59,Marketing Expenses,Marketing,David Green,Europe
2334,2020-02-08,16175.92,14382.75,1793.17,Marketing Expenses,Marketing,John Doe,North America
2335,2021-11-25,17388.85,13927.11,3461.74,Sales Revenue,Sales,John Doe,Asia-Pacific
2336,2021-06-28,18391.17,2805.24,15585.93,Marketing Expenses,Operations,Jane Smith,Asia-Pacific
2337,2021-06-24,27107.56,2661.21,24446.35,Sales Revenue,Sales,John Doe,South America
2338,2023-12-31,16051.0,4550.01,11500.99,Sales Revenue,Marketing,Sarah Brown,Europe
2339,2023-03-13,323.5,17409.53,-17086.03,Sales Revenue,Finance,David Green,Asia-Pacific
2340,2023-05-22,13621.04,5873.83,7747.21,Sales Revenue,Marketing,Jane Smith,North America
2341,2024-03-11,27181.65,4415.74,22765.91,Sales Revenue,Operations,John Doe,Asia-Pacific
2342,2024-08-11,17218.96,11937.27,5281.69,Sales Revenue,Marketing,Sarah Brown,North America
2343,2020-09-09,9945.42,12652.1,-2706.68,Sales Revenue,Operations,David Green,South America
2344,2022-11-13,10587.44,6993.12,3594.32,Sales Revenue,Finance,David Green,Asia-Pacific
2345,2019-04-11,29332.82,15123.88,14208.94,Operating Expenses,Sales,Jane Smith,Asia-Pacific
2346,2024-05-31,8838.54,9596.27,-757.73,Sales Revenue,Marketing,John Doe,Europe
2347,2020-03-04,5025.24,11897.27,-6872.03,Marketing Expenses,Sales,David Green,Europe
2348,2022-04-25,20851.53,6692.14,14159.39,Sales Revenue,Operations,Jane Smith,North America
2349,2023-08-31,17929.1,13695.84,4233.26,Marketing Expenses,Finance,John Doe,Asia-Pacific
2350,2019-12-18,9122.13,4939.75,4182.38,Sales Revenue,Sales,Jane Smith,Europe
2351,2020-04-20,23550.65,10209.22,13341.43,Sales Revenue,Marketing,David Green,Europe
2352,2020-08-03,7813.29,19005.33,-11192.04,Marketing Expenses,Marketing,Sarah Brown,Asia-Pacific
2353,2022-11-27,18879.0,14177.46,4701.54,Marketing Expenses,Sales,Sarah Brown,South America
2354,2022-07-01,17344.23,18923.59,-1579.36,Sales Revenue,Sales,Jane Smith,Europe
2355,2022-11-06,17185.8,4578.39,12607.41,Operating Expenses,Marketing,Jane Smith,South America
2356,2024-02-09,19689.6,5667.73,14021.87,Sales Revenue,Sales,Sarah Brown,South America
2357,2021-04-27,8752.6,13332.23,-4579.63,Marketing Expenses,Finance,John Doe,Asia-Pacific
2358,2024-06-01,22121.4,6849.19,15272.21,Operating Expenses,Sales,John Doe,Europe
2359,2022-11-27,818.94,13396.16,-12577.22,Sales Revenue,Marketing,David Green,Europe
2360,2024-05-04,14542.81,13620.28,922.53,Sales Revenue,Marketing,Jane Smith,South America
2361,2020-02-04,3804.64,14860.01,-11055.37,Operating Expenses,Marketing,Jane Smith,Europe
2362,2023-11-30,2305.87,12145.56,-9839.69,Sales Revenue,Finance,David Green,Asia-Pacific
2363,2024-01-28,23512.88,13659.88,9853.0,Sales Revenue,Sales,John Doe,North America
2364,2022-07-30,7561.53,11205.69,-3644.16,Sales Revenue,Marketing,David Green,South America
2365,2019-10-03,18473.93,4952.78,13521.15,Sales Revenue,Marketing,Jane Smith,North America
2366,2022-05-14,8256.51,16788.22,-8531.71,Sales Revenue,Sales,David Green,North America
2367,2019-07-03,7708.67,7694.49,14.18,Operating Expenses,Finance,Sarah Brown,North America
2368,2020-04-16,22242.87,16180.11,6062.76,Sales Revenue,Operations,David Green,Asia-Pacific
2369,2019-04-03,18114.65,8820.95,9293.7,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
2370,2022-11-06,27303.94,19352.32,7951.62,Operating Expenses,Marketing,David Green,Asia-Pacific
2371,2020-03-23,22169.02,6454.96,15714.06,Operating Expenses,Operations,Sarah Brown,North America
2372,2020-11-04,19774.67,6862.25,12912.42,Marketing Expenses,Marketing,Jane Smith,South America
2373,2021-09-26,11093.0,11566.46,-473.46,Sales Revenue,Operations,Sarah Brown,Europe
2374,2020-12-15,5261.98,14311.63,-9049.65,Sales Revenue,Marketing,John Doe,North America
2375,2020-10-17,23475.83,9322.06,14153.77,Sales Revenue,Marketing,Sarah Brown,Europe
2376,2022-09-17,7085.88,7928.44,-842.56,Sales Revenue,Marketing,Sarah Brown,Asia-Pacific
2377,2023-10-13,5424.28,3601.53,1822.75,Operating Expenses,Sales,David Green,Europe
2378,2024-03-07,15821.67,18366.42,-2544.75,Marketing Expenses,Sales,John Doe,North America
2379,2021-08-07,992.72,16005.28,-15012.56,Operating Expenses,Finance,Sarah Brown,North America
2380,2023-07-18,29522.15,4633.93,24888.22,Sales Revenue,Sales,David Green,South America
2381,2021-01-25,29020.37,16365.75,12654.62,Sales Revenue,Sales,Sarah Brown,North America
2382,2021-02-02,17866.32,6925.64,10940.68,Sales Revenue,Marketing,Sarah Brown,North America
2383,2023-11-06,24651.71,3763.04,20888.67,Marketing Expenses,Sales,John Doe,South America
2384,2023-06-09,25128.43,19630.73,5497.7,Sales Revenue,Finance,Sarah Brown,North America
2385,2019-04-30,22582.84,6000.06,16582.78,Sales Revenue,Operations,Jane Smith,Asia-Pacific
2386,2021-03-19,12388.44,19132.09,-6743.65,Sales Revenue,Finance,Sarah Brown,North America
2387,2024-01-16,11495.01,16089.21,-4594.2,Sales Revenue,Sales,Sarah Brown,North America
2388,2023-10-26,19820.02,4223.06,15596.96,Marketing Expenses,Operations,David Green,North America
2389,2023-05-12,21779.97,11476.56,10303.41,Marketing Expenses,Operations,Sarah Brown,Asia-Pacific
2390,2019-01-19,5018.5,17759.21,-12740.71,Sales Revenue,Operations,Sarah Brown,Europe
2391,2021-05-29,17332.72,12598.89,4733.83,Sales Revenue,Marketing,Sarah Brown,North America
2392,2021-04-22,25254.99,16522.37,8732.62,Sales Revenue,Operations,Jane Smith,Asia-Pacific
2393,2022-02-14,1629.77,3719.73,-2089.96,Sales Revenue,Finance,John Doe,North America
2394,2019-09-14,7931.86,8280.2,-348.34,Marketing Expenses,Operations,Sarah Brown,Europe
2395,2020-02-21,24585.93,12298.85,12287.08,Sales Revenue,Sales,David Green,North America
2396,2021-02-04,1575.7,7075.94,-5500.24,Marketing Expenses,Operations,David Green,South America
2397,2023-02-07,13920.45,6878.97,7041.48,Operating Expenses,Finance,Sarah Brown,South America
2398,2022-08-28,14286.96,3783.19,10503.77,Marketing Expenses,Sales,David Green,South America
2399,2021-03-18,14287.99,2863.34,11424.65,Operating Expenses,Marketing,Jane Smith,North America
2400,2024-02-18,28447.55,7723.94,20723.61,Marketing Expenses,Finance,Jane Smith,Asia-Pacific
2401,2020-04-11,27673.78,15533.71,12140.07,Sales Revenue,Finance,David Green,Europe
2402,2021-12-10,7009.84,5252.1,1757.74,Sales Revenue,Operations,David Green,North America
2403,2024-06-27,20505.3,16509.53,3995.77,Marketing Expenses,Operations,Sarah Brown,Europe
2404,2022-07-07,11702.11,14200.61,-2498.5,Operating Expenses,Operations,Jane Smith,Europe
2405,2023-05-11,7878.75,16197.45,-8318.7,Sales Revenue,Finance,John Doe,North America
2406,2023-05-27,15913.26,11930.09,3983.17,Sales Revenue,Operations,John Doe,Asia-Pacific
2407,2020-04-12,13042.03,17876.38,-4834.35,Operating Expenses,Sales,David Green,Asia-Pacific
2408,2022-11-26,8663.77,9247.72,-583.95,Operating Expenses,Marketing,David Green,North America
2409,2022-12-12,23919.27,12661.58,11257.69,Sales Revenue,Operations,John Doe,South America
2410,2024-02-19,11460.12,6663.1,4797.02,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
2411,2020-12-07,9470.66,14359.85,-4889.19,Marketing Expenses,Sales,John Doe,North America
2412,2022-05-03,15907.6,14838.01,1069.59,Sales Revenue,Finance,Sarah Brown,South America
2413,2019-12-14,28676.12,13836.13,14839.99,Sales Revenue,Finance,Jane Smith,Asia-Pacific
2414,2020-07-02,2920.93,4568.06,-1647.13,Sales Revenue,Marketing,Sarah Brown,North America
2415,2022-07-06,15938.8,12216.09,3722.71,Marketing Expenses,Marketing,Jane Smith,North America
2416,2020-04-27,10614.84,6812.66,3802.18,Sales Revenue,Marketing,John Doe,South America
2417,2021-09-04,25327.18,18531.95,6795.23,Operating Expenses,Sales,David Green,North America
2418,2022-06-04,18314.57,13505.48,4809.09,Operating Expenses,Operations,Jane Smith,South America
2419,2020-04-24,19561.98,8662.71,10899.27,Sales Revenue,Operations,David Green,North America
2420,2021-01-19,8177.72,15995.51,-7817.79,Marketing Expenses,Marketing,David Green,South America
2421,2023-03-10,8109.78,14207.87,-6098.09,Sales Revenue,Operations,Jane Smith,Asia-Pacific
2422,2020-08-02,24069.49,9528.39,14541.1,Operating Expenses,Marketing,Sarah Brown,Europe
2423,2023-05-11,7660.32,10240.16,-2579.84,Sales Revenue,Sales,Sarah Brown,North America
2424,2023-09-10,17525.31,9901.28,7624.03,Sales Revenue,Marketing,Jane Smith,Asia-Pacific
2425,2020-07-18,13833.26,8372.03,5461.23,Marketing Expenses,Finance,David Green,Europe
2426,2023-04-21,20258.73,10435.98,9822.75,Marketing Expenses,Operations,Jane Smith,Asia-Pacific
2427,2023-09-29,7253.91,7162.75,91.16,Operating Expenses,Operations,Sarah Brown,Europe
2428,2021-01-30,20156.7,19147.09,1009.61,Operating Expenses,Sales,Sarah Brown,Europe
2429,2024-06-16,23114.92,11370.7,11744.22,Sales Revenue,Marketing,David Green,North America
2430,2020-12-10,15598.57,14932.4,666.17,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
2431,2020-11-14,20331.54,18628.62,1702.92,Sales Revenue,Sales,David Green,Europe
2432,2024-06-28,29796.45,6117.75,23678.7,Sales Revenue,Sales,David Green,South America
2433,2022-03-29,9398.09,13441.43,-4043.34,Marketing Expenses,Marketing,Jane Smith,Europe
2434,2020-07-28,317.34,3564.96,-3247.62,Sales Revenue,Marketing,John Doe,Europe
2435,2021-02-05,254.28,7501.91,-7247.63,Sales Revenue,Sales,David Green,North America
2436,2022-07-12,2038.56,15870.41,-13831.85,Operating Expenses,Marketing,Jane Smith,Europe
2437,2024-01-22,12337.46,17214.42,-4876.96,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
2438,2019-08-08,15757.93,13424.18,2333.75,Marketing Expenses,Finance,David Green,Asia-Pacific
2439,2023-01-10,20564.99,3380.48,17184.51,Sales Revenue,Sales,Jane Smith,Europe
2440,2019-02-09,10545.49,6320.66,4224.83,Sales Revenue,Sales,Jane Smith,North America
2441,2024-06-07,21757.52,3685.4,18072.12,Sales Revenue,Operations,Sarah Brown,Europe
2442,2020-07-13,7556.88,12355.7,-4798.82,Sales Revenue,Sales,David Green,Europe
2443,2021-03-10,1021.25,3522.53,-2501.28,Sales Revenue,Marketing,Jane Smith,North America
2444,2023-04-22,18581.92,7145.32,11436.6,Sales Revenue,Sales,David Green,Europe
2445,2024-07-20,1706.46,18732.6,-17026.14,Sales Revenue,Marketing,Jane Smith,Europe
2446,2023-08-03,17824.16,16550.24,1273.92,Sales Revenue,Operations,David Green,Europe
2447,2024-07-07,26819.01,2192.5,24626.51,Sales Revenue,Operations,John Doe,North America
2448,2023-08-30,6504.74,19071.14,-12566.4,Sales Revenue,Sales,John Doe,North America
2449,2023-12-24,17981.55,14186.6,3794.95,Operating Expenses,Finance,Jane Smith,North America
2450,2024-06-24,3653.7,18783.95,-15130.25,Marketing Expenses,Operations,John Doe,South America
2451,2020-11-16,28733.86,4455.71,24278.15,Sales Revenue,Operations,Sarah Brown,South America
2452,2019-12-05,2591.59,10960.49,-8368.9,Marketing Expenses,Sales,John Doe,South America
2453,2019-05-07,18140.57,14332.19,3808.38,Sales Revenue,Sales,Jane Smith,North America
2454,2021-06-22,11278.75,14181.93,-2903.18,Marketing Expenses,Marketing,David Green,Asia-Pacific
2455,2022-04-11,22915.73,11583.37,11332.36,Marketing Expenses,Sales,Sarah Brown,South America
2456,2019-05-14,19437.18,4244.45,15192.73,Operating Expenses,Sales,David Green,Europe
2457,2022-01-30,24096.0,2250.2,21845.8,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
2458,2021-07-09,5543.06,5423.31,119.75,Sales Revenue,Sales,David Green,South America
2459,2022-03-28,3325.35,16965.15,-13639.8,Sales Revenue,Marketing,John Doe,Europe
2460,2020-11-19,5527.89,2131.22,3396.67,Marketing Expenses,Operations,Jane Smith,South America
2461,2024-02-17,8837.06,9649.62,-812.56,Sales Revenue,Marketing,John Doe,Asia-Pacific
2462,2024-07-21,19814.34,11617.85,8196.49,Sales Revenue,Sales,David Green,Europe
2463,2020-04-08,2271.43,8211.09,-5939.66,Sales Revenue,Marketing,Jane Smith,Europe
2464,2020-04-12,13603.31,19896.0,-6292.69,Marketing Expenses,Sales,Jane Smith,South America
2465,2022-01-02,29857.42,13901.13,15956.29,Sales Revenue,Sales,Jane Smith,North America
2466,2023-02-11,23080.77,18568.26,4512.51,Sales Revenue,Finance,Jane Smith,Asia-Pacific
2467,2019-06-20,20766.64,19985.02,781.62,Sales Revenue,Finance,John Doe,Europe
2468,2023-12-13,20027.38,19008.94,1018.44,Marketing Expenses,Operations,David Green,Europe
2469,2021-06-14,23103.59,14313.41,8790.18,Sales Revenue,Operations,John Doe,Asia-Pacific
2470,2023-10-08,7720.1,2762.41,4957.69,Marketing Expenses,Finance,David Green,Europe
2471,2020-02-24,23421.94,10075.74,13346.2,Sales Revenue,Sales,Jane Smith,Europe
2472,2021-10-10,8318.62,5033.58,3285.04,Marketing Expenses,Operations,John Doe,South America
2473,2022-05-04,1871.62,18743.34,-16871.72,Sales Revenue,Operations,David Green,South America
2474,2019-05-13,11657.71,15746.79,-4089.08,Sales Revenue,Operations,Sarah Brown,South America
2475,2024-01-17,29878.76,18268.38,11610.38,Operating Expenses,Operations,John Doe,Europe
2476,2021-12-12,7747.16,5146.66,2600.5,Sales Revenue,Sales,John Doe,Asia-Pacific
2477,2022-11-28,24384.03,8606.92,15777.11,Sales Revenue,Finance,John Doe,South America
2478,2019-12-23,5337.88,4399.74,938.14,Sales Revenue,Finance,David Green,Asia-Pacific
2479,2023-12-04,2081.95,8359.25,-6277.3,Marketing Expenses,Sales,John Doe,North America
2480,2020-04-25,29382.66,2916.32,26466.34,Marketing Expenses,Marketing,Sarah Brown,South America
2481,2021-08-28,6020.07,10919.14,-4899.07,Sales Revenue,Marketing,Jane Smith,South America
2482,2021-05-09,11779.03,5068.71,6710.32,Operating Expenses,Sales,Sarah Brown,South America
2483,2022-12-07,19364.5,19455.11,-90.61,Sales Revenue,Operations,John Doe,South America
2484,2023-10-20,3252.91,8083.25,-4830.34,Marketing Expenses,Finance,David Green,Europe
2485,2020-11-10,16218.96,14223.14,1995.82,Operating Expenses,Marketing,John Doe,South America
2486,2020-07-24,12937.61,16971.08,-4033.47,Sales Revenue,Marketing,Jane Smith,North America
2487,2021-04-26,18418.99,17313.99,1105.0,Sales Revenue,Marketing,John Doe,Asia-Pacific
2488,2021-04-27,3187.49,17440.51,-14253.02,Sales Revenue,Marketing,David Green,North America
2489,2019-09-01,13247.45,7221.17,6026.28,Sales Revenue,Marketing,David Green,North America
2490,2022-12-07,7769.89,10696.24,-2926.35,Sales Revenue,Operations,John Doe,South America
2491,2022-02-25,1045.83,6765.51,-5719.68,Marketing Expenses,Sales,David Green,Asia-Pacific
2492,2020-11-20,2112.37,2040.22,72.15,Sales Revenue,Sales,Jane Smith,Asia-Pacific
2493,2022-08-18,21826.35,13361.18,8465.17,Marketing Expenses,Operations,Jane Smith,North America
2494,2022-04-13,23317.11,9085.19,14231.92,Operating Expenses,Sales,Sarah Brown,Asia-Pacific
2495,2022-03-31,562.94,18615.01,-18052.07,Sales Revenue,Marketing,Jane Smith,North America
2496,2021-12-31,14931.04,18723.96,-3792.92,Marketing Expenses,Sales,John Doe,North America
2497,2020-01-26,19585.96,19264.43,321.53,Sales Revenue,Sales,David Green,Asia-Pacific
2498,2020-07-09,26.03,11279.52,-11253.49,Sales Revenue,Operations,David Green,Europe
2499,2023-08-13,1135.07,18081.52,-16946.45,Sales Revenue,Operations,John Doe,Europe
2500,2019-08-31,11714.51,18837.46,-7122.95,Sales Revenue,Sales,Sarah Brown,Europe
2501,2022-02-09,4548.22,18064.89,-13516.67,Sales Revenue,Sales,Sarah Brown,South America
2502,2020-06-03,9894.93,17270.33,-7375.4,Marketing Expenses,Sales,Jane Smith,North America
2503,2020-06-27,11739.91,3034.94,8704.97,Sales Revenue,Marketing,Sarah Brown,Europe
2504,2021-10-19,111.11,2106.04,-1994.93,Sales Revenue,Operations,Jane Smith,Europe
2505,2020-08-22,21228.17,10286.37,10941.8,Sales Revenue,Sales,John Doe,Europe
2506,2022-08-12,23129.72,7370.31,15759.41,Sales Revenue,Sales,David Green,North America
2507,2021-10-10,14344.18,3928.95,10415.23,Sales Revenue,Sales,John Doe,South America
2508,2023-05-28,12117.38,8294.99,3822.39,Marketing Expenses,Finance,Sarah Brown,Asia-Pacific
2509,2024-06-27,21833.02,15003.8,6829.22,Sales Revenue,Sales,Jane Smith,Europe
2510,2020-08-05,24368.27,9237.23,15131.04,Sales Revenue,Operations,David Green,South America
2511,2022-01-05,2102.99,2159.55,-56.56,Operating Expenses,Finance,Sarah Brown,North America
2512,2023-08-24,6775.41,9754.47,-2979.06,Operating Expenses,Marketing,Jane Smith,Europe
2513,2023-03-17,11532.72,5555.8,5976.92,Sales Revenue,Operations,John Doe,Europe
2514,2024-01-26,20677.84,11523.74,9154.1,Sales Revenue,Sales,David Green,Asia-Pacific
2515,2019-11-06,23394.9,18173.18,5221.72,Marketing Expenses,Sales,Sarah Brown,Asia-Pacific
2516,2020-01-17,3636.11,9392.94,-5756.83,Operating Expenses,Finance,Sarah Brown,Europe
2517,2023-07-09,16059.12,18435.96,-2376.84,Sales Revenue,Marketing,John Doe,South America
2518,2022-02-13,29748.04,2124.39,27623.65,Sales Revenue,Sales,David Green,Europe
2519,2023-02-20,10003.19,15850.06,-5846.87,Sales Revenue,Marketing,Sarah Brown,Asia-Pacific
2520,2024-02-06,9084.84,6502.43,2582.41,Marketing Expenses,Operations,Jane Smith,Europe
2521,2024-06-22,1655.84,10472.58,-8816.74,Sales Revenue,Operations,Jane Smith,Europe
2522,2022-09-02,29910.47,8737.57,21172.9,Operating Expenses,Finance,Sarah Brown,North America
2523,2019-01-11,19412.23,8560.92,10851.31,Sales Revenue,Sales,David Green,Europe
2524,2020-01-17,10960.66,18059.48,-7098.82,Sales Revenue,Finance,Jane Smith,Asia-Pacific
2525,2024-02-21,25600.26,11655.69,13944.57,Marketing Expenses,Sales,John Doe,North America
2526,2023-01-07,10201.88,6850.67,3351.21,Sales Revenue,Sales,John Doe,North America
2527,2019-09-17,25235.45,19808.65,5426.8,Sales Revenue,Sales,David Green,South America
2528,2023-06-18,22813.59,13813.03,9000.56,Sales Revenue,Sales,David Green,Asia-Pacific
2529,2021-06-11,8698.76,9908.42,-1209.66,Operating Expenses,Finance,David Green,North America
2530,2023-10-26,6093.61,4517.74,1575.87,Sales Revenue,Marketing,Sarah Brown,South America
2531,2021-05-17,16634.26,15447.64,1186.62,Marketing Expenses,Operations,Sarah Brown,Asia-Pacific
2532,2024-07-19,29025.39,2104.58,26920.81,Sales Revenue,Operations,Jane Smith,Europe
2533,2022-01-04,19822.02,17904.37,1917.65,Operating Expenses,Operations,Jane Smith,Asia-Pacific
2534,2022-08-15,8966.11,14765.95,-5799.84,Sales Revenue,Finance,Sarah Brown,Europe
2535,2022-03-07,11703.14,3991.98,7711.16,Sales Revenue,Finance,John Doe,North America
2536,2022-10-15,3203.04,7128.2,-3925.16,Sales Revenue,Finance,David Green,Asia-Pacific
2537,2020-06-18,20665.28,4406.25,16259.03,Sales Revenue,Finance,Jane Smith,North America
2538,2024-06-10,14595.11,9579.0,5016.11,Marketing Expenses,Finance,John Doe,South America
2539,2022-11-08,26556.42,7961.84,18594.58,Marketing Expenses,Finance,Jane Smith,Asia-Pacific
2540,2019-07-18,13139.51,2568.92,10570.59,Marketing Expenses,Sales,Sarah Brown,South America
2541,2019-07-08,5683.93,13991.69,-8307.76,Sales Revenue,Finance,Jane Smith,North America
2542,2020-02-12,1070.95,19070.77,-17999.82,Sales Revenue,Operations,John Doe,South America
2543,2024-02-26,760.94,19274.58,-18513.64,Sales Revenue,Operations,John Doe,Europe
2544,2019-03-08,29891.51,19692.72,10198.79,Sales Revenue,Finance,Jane Smith,North America
2545,2020-05-23,7154.55,4138.26,3016.29,Marketing Expenses,Marketing,John Doe,Asia-Pacific
2546,2020-10-09,11663.03,10803.22,859.81,Operating Expenses,Operations,David Green,North America
2547,2023-12-13,23782.18,10920.22,12861.96,Sales Revenue,Finance,David Green,Europe
2548,2024-02-13,19302.23,14271.26,5030.97,Operating Expenses,Marketing,Sarah Brown,Asia-Pacific
2549,2019-01-03,14990.52,4293.81,10696.71,Operating Expenses,Marketing,Jane Smith,Europe
2550,2023-10-19,28948.62,15519.62,13429.0,Marketing Expenses,Sales,John Doe,North America
2551,2021-04-08,24353.34,16046.07,8307.27,Sales Revenue,Operations,Jane Smith,North America
2552,2020-06-24,28997.22,9197.77,19799.45,Operating Expenses,Finance,Sarah Brown,Asia-Pacific
2553,2022-05-21,492.55,15067.9,-14575.35,Marketing Expenses,Sales,John Doe,South America
2554,2020-10-13,10178.55,15354.08,-5175.53,Sales Revenue,Marketing,David Green,Europe
2555,2022-01-27,10131.56,16861.51,-6729.95,Operating Expenses,Marketing,Jane Smith,North America
2556,2020-01-18,21630.36,4365.52,17264.84,Sales Revenue,Operations,Sarah Brown,North America
2557,2023-01-16,12165.24,19238.21,-7072.97,Sales Revenue,Finance,David Green,Asia-Pacific
2558,2021-10-22,6350.35,16268.83,-9918.48,Sales Revenue,Finance,John Doe,North America
2559,2019-12-04,19615.5,4270.22,15345.28,Sales Revenue,Sales,David Green,South America
2560,2023-03-04,15693.59,8194.17,7499.42,Sales Revenue,Operations,Jane Smith,South America
2561,2020-11-08,28202.69,2245.68,25957.01,Sales Revenue,Finance,Sarah Brown,South America
2562,2019-08-01,26106.0,14319.88,11786.12,Sales Revenue,Sales,Sarah Brown,Europe
2563,2023-06-12,16096.84,2936.72,13160.12,Sales Revenue,Operations,John Doe,Europe
2564,2022-06-05,22231.54,16937.04,5294.5,Operating Expenses,Finance,John Doe,South America
2565,2021-08-17,6989.57,9733.97,-2744.4,Sales Revenue,Sales,Jane Smith,South America
2566,2023-10-25,2161.0,12747.56,-10586.56,Operating Expenses,Marketing,David Green,North America
2567,2020-01-09,22063.79,2144.52,19919.27,Marketing Expenses,Finance,John Doe,South America
2568,2020-01-25,14666.84,10643.47,4023.37,Operating Expenses,Operations,Jane Smith,South America
2569,2019-01-05,571.89,7080.02,-6508.13,Operating Expenses,Operations,Sarah Brown,Europe
2570,2021-05-24,27215.37,3487.07,23728.3,Sales Revenue,Sales,John Doe,South America
2571,2024-05-07,18551.16,9721.13,8830.03,Sales Revenue,Operations,Sarah Brown,South America
2572,2019-11-16,7280.48,13117.04,-5836.56,Sales Revenue,Operations,David Green,South America
2573,2020-06-27,19463.59,15126.47,4337.12,Sales Revenue,Sales,David Green,Europe
2574,2021-07-15,430.96,5363.48,-4932.52,Sales Revenue,Sales,John Doe,Europe
2575,2023-12-28,18979.84,7060.5,11919.34,Sales Revenue,Finance,Jane Smith,Asia-Pacific
2576,2019-02-08,27139.87,4070.36,23069.51,Marketing Expenses,Operations,David Green,Asia-Pacific
2577,2019-02-03,24622.18,6743.55,17878.63,Sales Revenue,Operations,Sarah Brown,South America
2578,2022-11-08,2918.77,14617.2,-11698.43,Operating Expenses,Finance,Jane Smith,Asia-Pacific
2579,2020-05-08,18336.78,13993.95,4342.83,Marketing Expenses,Sales,John Doe,Asia-Pacific
2580,2023-09-26,25060.56,9724.86,15335.7,Sales Revenue,Operations,John Doe,South America
2581,2020-06-25,1918.73,10530.07,-8611.34,Marketing Expenses,Marketing,John Doe,North America
2582,2024-05-10,24524.11,16088.9,8435.21,Operating Expenses,Operations,Jane Smith,Europe
2583,2019-10-18,3425.39,3855.17,-429.78,Marketing Expenses,Marketing,Jane Smith,Asia-Pacific
2584,2021-07-26,17849.32,15148.22,2701.1,Marketing Expenses,Marketing,Sarah Brown,Asia-Pacific
2585,2023-04-19,18468.86,12999.81,5469.05,Operating Expenses,Sales,Sarah Brown,North America
2586,2020-01-01,1893.3,5396.04,-3502.74,Sales Revenue,Sales,Jane Smith,South America
2587,2020-02-24,6079.23,17387.69,-11308.46,Marketing Expenses,Marketing,David Green,Europe
2588,2020-02-27,10120.29,13320.34,-3200.05,Marketing Expenses,Finance,John Doe,North America
2589,2022-07-07,25076.88,4677.07,20399.81,Sales Revenue,Sales,Sarah Brown,Europe
2590,2023-02-14,22137.85,4168.3,17969.55,Sales Revenue,Finance,Sarah Brown,South America
2591,2022-05-10,12060.26,9223.1,2837.16,Sales Revenue,Sales,Sarah Brown,Asia-Pacific
2592,2020-07-15,3624.07,6929.51,-3305.44,Sales Revenue,Operations,Jane Smith,North America
2593,2023-04-17,20522.65,5459.19,15063.46,Sales Revenue,Operations,John Doe,South America
2594,2020-06-29,16376.54,4631.76,11744.78,Operating Expenses,Operations,John Doe,Europe
2595,2020-08-08,9647.7,2317.9,7329.8,Sales Revenue,Sales,Jane Smith,South America
2596,2019-10-08,28940.77,5593.58,23347.19,Marketing Expenses,Operations,Sarah Brown,Europe
2597,2019-02-04,6396.96,17558.3,-11161.34,Operating Expenses,Operations,David Green,Europe
2598,2020-11-03,1367.6,8846.35,-7478.75,Sales Revenue,Operations,David Green,North America
2599,2023-12-08,5203.43,11449.48,-6246.05,Marketing Expenses,Marketing,Sarah Brown,Asia-Pacific
2600,2022-12-09,1896.66,14602.86,-12706.2,Sales Revenue,Sales,David Green,Europe
2601,2021-05-22,8216.8,19642.24,-11425.44,Operating Expenses,Marketing,John Doe,South America
2602,2020-09-12,22726.5,5991.95,16734.55,Marketing Expenses,Finance,John Doe,Asia-Pacific
2603,2023-08-14,5041.53,9669.37,-4627.84,Operating Expenses,Sales,Sarah Brown,North America
2604,2023-12-18,11097.82,3104.3,7993.52,Sales Revenue,Finance,David Green,North America
2605,2021-06-08,4950.18,9687.31,-4737.13,Operating Expenses,Finance,John Doe,Europe
2606,2019-12-22,7309.34,2929.8,4379.54,Sales Revenue,Finance,Sarah Brown,Europe
2607,2020-02-16,17459.57,3980.99,13478.58,Sales Revenue,Operations,David Green,North America
2608,2020-07-27,4001.13,8544.37,-4543.24,Operating Expenses,Finance,Sarah Brown,South America
2609,2020-05-19,23731.57,18973.98,4757.59,Operating Expenses,Operations,John Doe,Europe
2610,2023-04-22,18965.84,14808.54,4157.3,Operating Expenses,Sales,Jane Smith,South America
2611,2022-12-10,11283.93,6445.44,4838.49,Sales Revenue,Sales,David Green,South America
2612,2023-10-25,4732.61,18111.91,-13379.3,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
2613,2022-07-12,26388.81,5271.53,21117.28,Sales Revenue,Operations,David Green,North America
2614,2020-07-26,2421.68,2009.65,412.03,Sales Revenue,Sales,David Green,Asia-Pacific
2615,2021-10-11,216.72,13887.75,-13671.03,Sales Revenue,Operations,John Doe,Europe
2616,2022-02-08,27784.11,7789.51,19994.6,Sales Revenue,Marketing,Jane Smith,South America
2617,2019-12-12,21202.24,7135.71,14066.53,Sales Revenue,Finance,John Doe,Europe
